monstats_id,display_name,name_str,base_id,ai,enabled,threat,superunique_refs,raw_family,family_group,broad_archetype,family_source,classification_confidence,combat_relevant,danger_priority,danger_label,combat_tags,threat_vector_primary,threat_vector_secondary,engagement_profile,mobility_class,burst_pressure_rating,control_pressure_rating,attrition_pressure_rating,spawn_pressure_rating,threat_rollup_rating,threat_intensity_rating,human_consensus_score,human_consensus_band,consensus_source_bucket,target_priority_score,avoidance_priority,needs_line_of_sight_break,needs_corpse_control,needs_debuff_response,is_light_mover,is_exploder,is_archer,is_ranged_attacker,is_life_drain,is_mana_drain,is_viper_cloud,is_frenzy_melee,is_projectile_burst,is_debuff_source,is_critical_threat,is_super_critical_threat
vulture3,Hell Buzzard,HellBuzzard,vulture1,Vulture,1,10,,vulture,avian_pack,avian,mon_type,high,True,2,low,archer|archetype_avian|aura_scaling|elemental_fire|light_mover|ranged_attacker,ranged_pressure,none,ranged_pressure,fast,0,0,1,0,0,4,27,routine,mechanics_inferred,40,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
vulture5,Carrion Bird,CarrionBird,vulture1,Vulture,1,10,,vulture,avian_pack,avian,mon_type,high,True,2,low,archer|archetype_avian|aura_scaling|light_mover|ranged_attacker,ranged_pressure,none,ranged_pressure,fast,0,0,1,0,0,4,27,routine,mechanics_inferred,40,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
vulture1,Carrion Bird,CarrionBird,vulture1,Vulture,1,10,,vulture,avian_pack,avian,mon_type,high,True,2,low,archer|archetype_avian|aura_scaling|light_mover|ranged_attacker,ranged_pressure,none,ranged_pressure,fast,0,0,1,0,0,4,27,routine,mechanics_inferred,40,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
rogue3,an evil force,Dummy,rogue3,TownRogue,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rogue1,an evil force,Dummy,rogue1,Idle,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
colossal1,Talic,Ancient Barbarian 1,colossal1,ColossalWhirlwind,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rogue2,Rogue Scout,RogueScout,rogue2,GoodNpcRanged,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
roguehire,Rogue,Rogue,roguehire,Hireable,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
colbarbfrenzy,Protector Spirit,ProtectorSpirit,act5barb2,ColBarbFrenzy,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
colossal2,Madawc,Ancient Barbarian 2,colossal1,ColossalThrow,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker|ranged_physical,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
colossal3,Korlic,Ancient Barbarian 3,colossal1,ColossalLeap,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
colbarbthrow,Guardian Spirit,GuardianSpirit,act5barb1,ColBarbThrow,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker|ranged_physical,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
colbarbwhirl,Defender Spirit,DefenderSpirit,act5barb1,ColBarbWhirl,1,10,,human,human,humanoid,mon_type,high,True,1,minimal,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,3,10,routine,mechanics_inferred,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
snake,an evil force,Dummy,snake,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
seagull,an evil force,dummy,seagull,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
scorpion,an evil force,Dummy,scorpion,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rat,an evil force,dummy,rat,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pig,an evil force,dummy,pig,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
parrot,an evil force,Dummy,parrot,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
horse,an evil force,dummy,horse,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fish,an evil force,Dummy,fish,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cow,an evil force,dummy,cow,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
chicken,an evil force,dummy,chicken,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
camel,an evil force,dummy,camel,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bird2,an evil force,dummy,bird2,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bird1,an evil force,dummy,bird1,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bat,an evil force,dummy,bat,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eagle,Eagle,Eagleexp,eagle,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bunny,Bunny,Bunny,bunny,Idle,1,,,,wildlife_critter,critter,heuristic_critter,medium,False,0,non_combat,archetype_critter,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
poisonorb,poisonorb,,poisonorb,ElementalBeast,,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|aura_scaling|elemental_poison|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,1,0,1,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lightningbeast,lightningbeast,,lightningbeast,ElementalBeast,,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|aura_scaling|elemental_lightning|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iceglobe,iceglobe,,iceglobe,ElementalBeast,,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|aura_scaling|elemental_cold|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
firebeast,firebeast,,firebeast,ElementalBeast,,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|aura_scaling|elemental_fire|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wolf,Wolf,Wolf,wolf,NecroPet,1,14,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|high_threat,general_pressure,none,mixed,standard,1,0,1,0,1,4,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
vinecreature,Vine Creature,Vine Creature,vinecreature,CycleOfLife,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
valkyrie,Valkyrie,Valkyrie,valkyrie,NecroPet,1,11,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|high_threat,general_pressure,none,mixed,standard,1,0,1,0,1,2,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spiritofbarbs,Spirit of Barbs,Spirit of Barbs,spiritofbarbs,Totem,1,8,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spiritwolf,Spirit Wolf,Druid Spirit Wolf,spiritwolf,DruidWolf,1,10,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
shadowwarrior,Shadow Warrior,Shadow Warrior,shadowwarrior,ShadowWarrior,1,11,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|high_threat|melee_attacker,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,2,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
shadowmaster,Shadow Master,Shadow Master,shadowmaster,ShadowMaster,1,11,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|high_threat,general_pressure,none,mixed,standard,1,0,1,0,1,2,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
druidhawk,Raven,Druid Hawk,druidhawk,Raven,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
plaguepoppy,Plague Poppy,Druid Plague Poppy,plaguepoppy,Vines,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|elemental_poison,general_pressure,none,mixed,standard,0,0,1,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
invisopet,Pet,Invis Pet,invisopet,InvisoPet,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
oaksage,Oak Sage,Oak Sage,spiritofbarbs,Totem,1,8,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hydra3,Hydra,Hydra,hydra3,Hydra,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|ranged_magic,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hydra2,Hydra,Hydra,hydra2,Hydra,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|ranged_magic,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hydra1,Hydra,Hydra,hydra1,Hydra,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|ranged_magic,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
heartofwolverine,Heart of Wolverine,Heart of Wolverine,spiritofbarbs,Totem,1,8,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
druidbear,Grizzly,Druid Bear,druidbear,DruidBear,1,11,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|high_threat,general_pressure,none,mixed,standard,1,0,1,0,1,2,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fenris,Dire Wolf,Druid Fenris,spiritwolf,DruidWolf,1,10,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dopplezon,Decoy,Dopplezon,dopplezon,Idle,1,14,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|high_threat,general_pressure,none,mixed,standard,1,0,1,0,1,4,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cycleoflife,Cycle of Life,Druid Cycle of Life,cycleoflife,CycleOfLife,1,,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bear,Bear,Bear,bear,NecroPet,1,14,,,summon_or_pet,summon,heuristic_summon,high,False,0,non_combat,archetype_summon|high_threat,general_pressure,none,mixed,standard,1,0,1,0,1,4,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tyrael3,Tyrael,tyrael,tyrael3,NpcStationary,1,,,,npc_or_story,npc,heuristic_npc,high,False,0,non_combat,archetype_npc,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tyrael2,Tyrael,tyrael,tyrael2,NpcStationary,1,,,,npc_or_story,npc,heuristic_npc,high,False,0,non_combat,archetype_npc,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tyrael1,Tyrael,tyrael,tyrael1,NpcStationary,1,,,,npc_or_story,npc,heuristic_npc,high,False,0,non_combat,archetype_npc,general_pressure,none,mixed,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
izualghost,Izual,Izual,izualghost,NpcStationary,1,,,,npc_or_story,npc,heuristic_npc,high,False,0,non_combat,archer|archetype_npc|aura_scaling|life_drain|light_mover|mana_drain|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,0,17,routine,community_dangerous,0,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False
darkwanderer,Dark Wanderer,youngdiablo,darkwanderer,DarkWanderer,1,,,,npc_or_story,npc,heuristic_npc,high,False,0,non_combat,act_boss|archetype_npc,general_pressure,none,mixed,standard,0,0,0,0,0,0,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spiritmummy,an evil force,Dummy,spiritmummy,Idle,,10,,mummy,mummy_undead,undead,mon_type,high,False,0,non_combat,archetype_undead|elemental_cold|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,2,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
familiar,an evil force,Dummy,familiar,Idle,,,,,imp_pack,demon,heuristic_familiar,medium,False,0,non_combat,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
act3male,an evil force,Dummy,act3male,Towner,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act3female,an evil force,Dummy,act3female,Towner,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act2vendor2,an evil force,dummy,act2vendor2,Vendor,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act2vendor1,an evil force,dummy,act2vendor1,Vendor,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act2male,an evil force,dummy,act2male,Towner,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act2guard1,an evil force,Dummy,act2guard1,Towner,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act2female,an evil force,Dummy,act2female,Towner,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act2child,an evil force,dummy,act2child,Towner,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
warriv2,Warriv,Warriv,warriv2,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
warriv1,Warriv,Warriv,warriv1,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
qual-kehk,Qual-Kehk,Qual-Kehk,qual-kehk,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ormus,Ormus,ormus,ormus,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nihlathakboss,Nihlathak,Nihlathak,nihlathakboss,Nihlathak,1,14,Nihlathak Boss,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|elite_unique|high_threat|melee_attacker|superunique,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,4,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nihlathak,Nihlathak,Nihlathak Town,nihlathak,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
natalya,Natalya,Natalya,natalya,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
meshif2,Meshif,meshif,meshif2,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
meshif1,Meshif,Meshif,meshif1,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
malah,Malah,Malah,malah,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lysander,Lysander,Lysander,lysander,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
larzuk,Larzuk,Larzuk,larzuk,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kashya,Kashya,Kashya,kashya,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
act2guard2,Kaelan,Kaelan,act2guard2,JarJar,1,11,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|high_threat|melee_attacker,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,2,8,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
jerhyn,Jerhyn,Jerhyn,jerhyn,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
jamella,Jamella,Jamella,jamella,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
injuredbarb3,Injured Barbarian 3,Injured Barbarian 3,injuredbarb3,Idle,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
injuredbarb2,Injured Barbarian 2,Injured Barbarian 2,injuredbarb2,Idle,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
injuredbarb1,Injured Barbarian 1,Injured Barbarian 1,injuredbarb1,Idle,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hratli,Hratli,hratli,hratli,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
halbu,Halbu,halbu,halbu,Npc,1,,,human,human,humanoid,mon_type,high,False,0,non_combat,archetype_humanoid|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,0,0,routine,mechanics_inferred,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
